no,province,provinceID,district,districtID,neighborhood,neighborhoodID
3509,Sinop,79,Ayancık,822,Mustafakemalpaşa Köyü,133843
3510,Sinop,79,Ayancık,822,Ortalık Köyü,151582
3511,Sinop,79,Ayancık,822,Otmanlı Köyü,155836
3512,Sinop,79,Ayancık,822,Ömerdüz Köyü,151782
3513,Sinop,79,Ayancık,822,Pazarcık Köyü,153762
3514,Sinop,79,Ayancık,822,Sofu Köyü,153102
3515,Sinop,79,Ayancık,822,Söküçayırı Köyü,134077
3516,Sinop,79,Ayancık,822,Sulusökü Köyü,135079
3517,Sinop,79,Ayancık,822,Tarakçı Köyü,157199
3518,Sinop,79,Ayancık,822,Tepecik Köyü,154951
3519,Sinop,79,Ayancık,822,Tevfikiye Köyü,153366
3520,Sinop,79,Ayancık,822,Topağaç Köyü,155364
3521,Sinop,79,Ayancık,822,Türkmen Köyü,152877
3522,Sinop,79,Ayancık,822,Uzunçam Köyü,152103
3523,Sinop,79,Ayancık,822,Ünlüce Köyü,153547
3524,Sinop,79,Ayancık,822,Yalı,134250
3525,Sinop,79,Ayancık,822,Yarenler Köyü,153252
3526,Sinop,79,Ayancık,822,Yemişen Köyü,153212
3527,Sinop,79,Ayancık,822,Yenice Köyü,151783
3528,Sinop,79,Ayancık,822,Yenigüler Köyü,151553
3529,Sinop,79,Ayancık,822,Yeşilyurt Köyü,151770
3530,Sinop,79,Ayancık,822,Zaviye Köyü,157185
3531,Sinop,79,Boyabat,823,Akçakese Köyü,153918
3532,Sinop,79,Boyabat,823,Akyörük Köyü,135211
3533,Sinop,79,Boyabat,823,Alibeyli Köyü,155970
3534,Sinop,79,Boyabat,823,Ardıç Köyü,155383
3535,Sinop,79,Boyabat,823,Arıoğlu Köyü,200925
3536,Sinop,79,Boyabat,823,Aşağıseyricek Köyü,203163
3537,Sinop,79,Boyabat,823,Aşıklı Köyü,155372
3538,Sinop,79,Boyabat,823,Aydoğan Köyü,200926
3539,Sinop,79,Boyabat,823,Bağlıca Köyü,154782
3540,Sinop,79,Boyabat,823,Bayamca Köyü,204876
3541,Sinop,79,Boyabat,823,Bektaş Köyü,153009
3542,Sinop,79,Boyabat,823,Bengübelen Köyü,152909
3543,Sinop,79,Boyabat,823,Benişli Köyü,155528
3544,Sinop,79,Boyabat,823,Binerli Köyü,203168
3545,Sinop,79,Boyabat,823,Boyalı Köyü,134677
3546,Sinop,79,Boyabat,823,Bölüklü Köyü,155929
3547,Sinop,79,Boyabat,823,Bürüm Köyü,154484
3548,Sinop,79,Boyabat,823,Büyük Karaağaç Köyü,153429
3549,Sinop,79,Boyabat,823,Camiikebir,135069
3550,Sinop,79,Boyabat,823,Cemalettin Köyü,153782
3551,Sinop,79,Boyabat,823,Curkuşlar Köyü,203166
3552,Sinop,79,Boyabat,823,Çaltu Köyü,133831
3553,Sinop,79,Boyabat,823,Çamlıca,133737
3554,Sinop,79,Boyabat,823,Çarşak Köyü,155553
3555,Sinop,79,Boyabat,823,Çatpınar Köyü,153957
3556,Sinop,79,Boyabat,823,Çattepe Köyü,154241
3557,Sinop,79,Boyabat,823,Çaybaşı Köyü,154065
3558,Sinop,79,Boyabat,823,Çeşnigir Köyü,170336
3559,Sinop,79,Boyabat,823,Çorak Köyü,157187
3560,Sinop,79,Boyabat,823,Çukurhan Köyü,203169
3561,Sinop,79,Boyabat,823,Çulhalı Köyü,134827
3562,Sinop,79,Boyabat,823,Dağtabaklı Köyü,200928
3563,Sinop,79,Boyabat,823,Darıözü Köyü,153884
3564,Sinop,79,Boyabat,823,Daylı Köyü,133832
3565,Sinop,79,Boyabat,823,Dereçatı Köyü,171640
3566,Sinop,79,Boyabat,823,Dodurga Köyü,154671
3567,Sinop,79,Boyabat,823,Doğrul Köyü,203162
3568,Sinop,79,Boyabat,823,Doğuca Köyü,153072
3569,Sinop,79,Boyabat,823,Düzkaraağaç Köyü,134678
3570,Sinop,79,Boyabat,823,Edil Köyü,155365
3571,Sinop,79,Boyabat,823,Eğlence Köyü,155877
3572,Sinop,79,Boyabat,823,Ekinören Köyü,153814
3573,Sinop,79,Boyabat,823,Emiroğlu Köyü,153444
3574,Sinop,79,Boyabat,823,Engilekin Köyü,153815
3575,Sinop,79,Boyabat,823,Erkeç Köyü,155373
3576,Sinop,79,Boyabat,823,Esengazili Köyü,155861
3577,Sinop,79,Boyabat,823,Esentepe,153356
3578,Sinop,79,Boyabat,823,Esentepe Köyü,157176
3579,Sinop,79,Boyabat,823,Gazidere Köyü,134388
3580,Sinop,79,Boyabat,823,Gazidere Tabaklı Köyü,134057
3581,Sinop,79,Boyabat,823,Gökçeağaçsakızı Köyü,153979
3582,Sinop,79,Boyabat,823,Gökçukur Köyü,200929
3583,Sinop,79,Boyabat,823,Gökdere,155773
3584,Sinop,79,Boyabat,823,Göve Köyü,155951
3585,Sinop,79,Boyabat,823,Günpınar Köyü,171641
3586,Sinop,79,Boyabat,823,Hacıahmetli Köyü,155331
3587,Sinop,79,Boyabat,823,Hamzalı Köyü,134241
3588,Sinop,79,Boyabat,823,Ilıca Köyü,133769
3589,Sinop,79,Boyabat,823,İmamlı Köyü,155366
3590,Sinop,79,Boyabat,823,İsaoğlu Köyü,152104
3591,Sinop,79,Boyabat,823,Kadınlı Köyü,153104
3592,Sinop,79,Boyabat,823,Karacaören Köyü,151555
3593,Sinop,79,Boyabat,823,Karamusalı Köyü,171642
3594,Sinop,79,Boyabat,823,Kartaloğlu Köyü,204428
3595,Sinop,79,Boyabat,823,Kavacık Köyü,171643
3596,Sinop,79,Boyabat,823,Kavak Köyü,133846
3597,Sinop,79,Boyabat,823,Kayaboğazı Köyü,155428
3598,Sinop,79,Boyabat,823,Kese Köyü,151600
3599,Sinop,79,Boyabat,823,Kılıçlı Köyü,170337
3600,Sinop,79,Boyabat,823,Killik Köyü,157155
3601,Sinop,79,Boyabat,823,Koçak Köyü,154035
3602,Sinop,79,Boyabat,823,Kovaçayır Köyü,156984
3603,Sinop,79,Boyabat,823,Kozanlı Köyü,155270
3604,Sinop,79,Boyabat,823,Kozkule Köyü,170338
3605,Sinop,79,Boyabat,823,Köprücek Köyü,154096
3606,Sinop,79,Boyabat,823,Kumluk,151726
3607,Sinop,79,Boyabat,823,Kurtlu Köyü,171644
3608,Sinop,79,Boyabat,823,Kurusaray Köyü,154768
3609,Sinop,79,Boyabat,823,Kuyucakpınar Köyü,204836
3610,Sinop,79,Boyabat,823,Kuzveren Köyü,204789
3611,Sinop,79,Boyabat,823,Mahmutlu Köyü,204847
3612,Sinop,79,Boyabat,823,Maruf Köyü,151366
3613,Sinop,79,Boyabat,823,Marufalınca Köyü,200930
3614,Sinop,79,Boyabat,823,Muratlı Köyü,203167
3615,Sinop,79,Boyabat,823,Oğlakçılar Köyü,152117
3616,Sinop,79,Boyabat,823,Okçumehmetli Köyü,155271
3617,Sinop,79,Boyabat,823,Osmanköy Köyü,134828
3618,Sinop,79,Boyabat,823,Ömerköy Köyü,155258
3619,Sinop,79,Boyabat,823,Ören Köyü,155818
3620,Sinop,79,Boyabat,823,Paşalıoğlu Köyü,171645
3621,Sinop,79,Boyabat,823,Pehlivanlar Köyü,204873
3622,Sinop,79,Boyabat,823,Pirefendi Köyü,171646
3623,Sinop,79,Boyabat,823,Salar Köyü,157553
3624,Sinop,79,Boyabat,823,Sarıağaççayı Köyü,155454
3625,Sinop,79,Boyabat,823,Sarıyer Köyü,153105
3626,Sinop,79,Boyabat,823,Şeyhler Köyü,155164
3627,Sinop,79,Boyabat,823,Şıhlı Köyü,155470
3628,Sinop,79,Boyabat,823,Taşhanlı Köyü,171647
3629,Sinop,79,Boyabat,823,Tekke Köyü,154679
3630,Sinop,79,Boyabat,823,Tırnalı Köyü,153184
3631,Sinop,79,Boyabat,823,Uzunçay Köyü,171648
3632,Sinop,79,Boyabat,823,Yabanlı Köyü,134046
3633,Sinop,79,Boyabat,823,Yaylacık Köyü,152878
3634,Sinop,79,Boyabat,823,Yazı Köyü,134078
3635,Sinop,79,Boyabat,823,Yeni Camili Köyü,151911
3636,Sinop,79,Boyabat,823,Yeni Kayalı Köyü,134070
3637,Sinop,79,Boyabat,823,Yeni Memetli Köyü,155332
3638,Sinop,79,Boyabat,823,Yeniköy Köyü,171649
3639,Sinop,79,Boyabat,823,Yenimahalle,154056
3640,Sinop,79,Boyabat,823,Yeşilçam Köyü,171650
3641,Sinop,79,Boyabat,823,Yeşilköy Köyü,171651
3642,Sinop,79,Boyabat,823,Yeşilyurt Köyü,204821
3643,Sinop,79,Boyabat,823,Yıldız,204905
3644,Sinop,79,Boyabat,823,Yukarıseyricek Köyü,203165
3645,Sinop,79,Boyabat,823,Zincirlikuyu,203161
3646,Sinop,79,Dikmen,824,Akçakese Köyü,13016
3647,Sinop,79,Dikmen,824,Babalıoğlu,12385
3648,Sinop,79,Dikmen,824,Bucak Köyü,13208
3649,Sinop,79,Dikmen,824,Büyükdağ Köyü,12630
3650,Sinop,79,Dikmen,824,Büyükkızık Köyü,12476
3651,Sinop,79,Dikmen,824,Çanakçı Köyü,12511
3652,Sinop,79,Dikmen,824,Çevikli Köyü,136534
3653,Sinop,79,Dikmen,824,Çorak,13166
3654,Sinop,79,Dikmen,824,Çukurcaalan Köyü,12623
3655,Sinop,79,Dikmen,824,Dağköy Köyü,12711
3656,Sinop,79,Dikmen,824,Dudaş Köyü,11870
3657,Sinop,79,Dikmen,824,Dumanlı Köyü,13146
3658,Sinop,79,Dikmen,824,Göllü Köyü,12884
3659,Sinop,79,Dikmen,824,Görümcek Köyü,13068
3660,Sinop,79,Dikmen,824,Kadı Köyü,12781
3661,Sinop,79,Dikmen,824,Karaağaç Köyü,13754
3662,Sinop,79,Dikmen,824,Karakoyun Köyü,11989
3663,Sinop,79,Dikmen,824,Kerim Köyü,12836
3664,Sinop,79,Dikmen,824,Kırçal,153816
3665,Sinop,79,Dikmen,824,Kuzalan Köyü,13579
3666,Sinop,79,Dikmen,824,Küçükkızık Köyü,13074
3667,Sinop,79,Dikmen,824,Küplüce Köyü,200932
3668,Sinop,79,Dikmen,824,Saray Köyü,151912
3669,Sinop,79,Dikmen,824,Şeyh Hüseyın Köyü,12552
3670,Sinop,79,Dikmen,824,Üçpınar Köyü,13577
3671,Sinop,79,Dikmen,824,Yakuplu Köyü,12978
3672,Sinop,79,Dikmen,824,Yaykın Köyü,12872
3673,Sinop,79,Dikmen,824,Yaylabeyi Köyü,152509
3674,Sinop,79,Dikmen,824,Yeniköy Köyü,13420
3675,Sinop,79,Dikmen,824,Yukarıçekmez Köyü,12547
3676,Sinop,79,Dikmen,824,Yumaklı Köyü,12867
3677,Sinop,79,Durağan,825,Akbel Köyü,205471
3678,Sinop,79,Durağan,825,Akçaalan Köyü,155759
3679,Sinop,79,Durağan,825,Akçabük Köyü,13478
3680,Sinop,79,Durağan,825,Akpınar Köyü,155260
3681,Sinop,79,Durağan,825,Alpaşalı Köyü,12742
3682,Sinop,79,Durağan,825,Alpuğan Köyü,154243
3683,Sinop,79,Durağan,825,Altınkaya,206456
3684,Sinop,79,Durağan,825,Aşağıalınca Köyü,154720
3685,Sinop,79,Durağan,825,Aşağıkaracaören Köyü,153290
3686,Sinop,79,Durağan,825,Başağaç Köyü,152510
3687,Sinop,79,Durağan,825,Bayat Köyü,153753
3688,Sinop,79,Durağan,825,Beyardıç Köyü,12866
3689,Sinop,79,Durağan,825,Beybükü Köyü,153108
3690,Sinop,79,Durağan,825,Boyabükü Köyü,154703
3691,Sinop,79,Durağan,825,Boyalıca Köyü,12576
3692,Sinop,79,Durağan,825,Buzluk,206457
3693,Sinop,79,Durağan,825,Cevizlibağ Köyü,152303
3694,Sinop,79,Durağan,825,Çaltucak Köyü,205478
3695,Sinop,79,Durağan,825,Çamlıca Köyü,157001
3696,Sinop,79,Durağan,825,Çampaşasakızı Köyü,13058
3697,Sinop,79,Durağan,825,Çandağı Köyü,134411
3698,Sinop,79,Durağan,825,Çayağzı Köyü,153662
3699,Sinop,79,Durağan,825,Çerçiler Köyü,155625
3700,Sinop,79,Durağan,825,Çorakyüzü Köyü,151592
3701,Sinop,79,Durağan,825,Çöve Köyü,14143
3702,Sinop,79,Durağan,825,Dağdelen Köyü,153801
3703,Sinop,79,Durağan,825,Dereli Köyü,153282
3704,Sinop,79,Durağan,825,Erduası Köyü,134072
3705,Sinop,79,Durağan,825,Erenköy Köyü,155580
3706,Sinop,79,Durağan,825,Gökçebelen Köyü,154046
3707,Sinop,79,Durağan,825,Gökdoğan Köyü,134059
3708,Sinop,79,Durağan,825,Gökırmak,206458
3709,Sinop,79,Durağan,825,Gölalan Köyü,157540
3710,Sinop,79,Durağan,825,Gölgerişi Köyü,153422
3711,Sinop,79,Durağan,825,Güngören Köyü,13525
3712,Sinop,79,Durağan,825,Gürpınar Köyü,12875
3713,Sinop,79,Durağan,825,Hacımahmutlu Köyü,155153
3714,Sinop,79,Durağan,825,Hacıoğlan Köyü,205477
3715,Sinop,79,Durağan,825,İncir Köyü,13188
3716,Sinop,79,Durağan,825,Kaplangı Köyü,157340
3717,Sinop,79,Durağan,825,Karagüney Köyü,154213
3718,Sinop,79,Durağan,825,Karataş Köyü,12663
3719,Sinop,79,Durağan,825,Kavaklı Köyü,13133
3720,Sinop,79,Durağan,825,Kemerbahçe Köyü,205479
3721,Sinop,79,Durağan,825,Kılıçaslan Köyü,13622
3722,Sinop,79,Durağan,825,Kızılcapelit Köyü,12714
3723,Sinop,79,Durağan,825,Kirencik Köyü,156795
3724,Sinop,79,Durağan,825,Köklen Köyü,13342
3725,Sinop,79,Durağan,825,Köseli Köyü,154575
3726,Sinop,79,Durağan,825,Kuzköy Köyü,155386
3727,Sinop,79,Durağan,825,Kuzuluk Köyü,155863
3728,Sinop,79,Durağan,825,Merkez,13655
3729,Sinop,79,Durağan,825,Olucak Köyü,157310
3730,Sinop,79,Durağan,825,Olukbaşı Köyü,154936
3731,Sinop,79,Durağan,825,Ortaköy Köyü,13432
3732,Sinop,79,Durağan,825,Salarkolu Köyü,155096
3733,Sinop,79,Durağan,825,Sarıkadı Köyü,154576
3734,Sinop,79,Durağan,825,Sarıyar Köyü,12732
3735,Sinop,79,Durağan,825,Sırnıkalınca Köyü,152879
3736,Sinop,79,Durağan,825,Sofular Köyü,151728
3737,Sinop,79,Durağan,825,Ulupınar Köyü,136657
3738,Sinop,79,Durağan,825,Uzunöz Köyü,13194
3739,Sinop,79,Durağan,825,Yağbasan Köyü,134961
3740,Sinop,79,Durağan,825,Yalnızkavak Köyü,152135
3741,Sinop,79,Durağan,825,Yanalak Köyü,155642
3742,Sinop,79,Durağan,825,Yandak Köyü,14290
3743,Sinop,79,Durağan,825,Yassıalan Köyü,12843
3744,Sinop,79,Durağan,825,Yemişen Köyü,12900
3745,Sinop,79,Durağan,825,Yeniköy Köyü,13787
3746,Sinop,79,Durağan,825,Yeşilkent Köyü,12808
3747,Sinop,79,Durağan,825,Yeşilyurt,206459
3748,Sinop,79,Durağan,825,Yeşilyurt Köyü,13263
3749,Sinop,79,Durağan,825,Yukarıkaracaören Köyü,200933
3750,Sinop,79,Erfelek,826,Abdurrahmanpaşa Köyü,13368
3751,Sinop,79,Erfelek,826,Ahmetmuhipdıranas Köyü,12999
3752,Sinop,79,Erfelek,826,Akcaçam Köyü,13429
3753,Sinop,79,Erfelek,826,Akçasöğüt Köyü,13427
3754,Sinop,79,Erfelek,826,Avlağısökü Köyü,153960
3755,Sinop,79,Erfelek,826,Aydınlar Köyü,13452
3756,Sinop,79,Erfelek,826,Balıfakı Köyü,13451
3757,Sinop,79,Erfelek,826,Başaran Köyü,13576
3758,Sinop,79,Erfelek,826,Çayır Köyü,155703
3759,Sinop,79,Erfelek,826,Dağyeri Köyü,13621
3760,Sinop,79,Erfelek,826,Değirmencili Köyü,13695
3761,Sinop,79,Erfelek,826,Dere Köyü,134682
3762,Sinop,79,Erfelek,826,Emirhalil Köyü,12234
3763,Sinop,79,Erfelek,826,Gökçebel Köyü,13741
3764,Sinop,79,Erfelek,826,Gümüşsuyu Köyü,13206
3765,Sinop,79,Erfelek,826,Güven Köyü,13539
3766,Sinop,79,Erfelek,826,Hacılar Köyü,12496
3767,Sinop,79,Erfelek,826,Hamidiye Köyü,12473
3768,Sinop,79,Erfelek,826,Hasandere Köyü,13900
3769,Sinop,79,Erfelek,826,Himmetoğlu Köyü,14590
3770,Sinop,79,Erfelek,826,Horzum Köyü,155097
3771,Sinop,79,Erfelek,826,Hürremşah Köyü,13571
3772,Sinop,79,Erfelek,826,İncirpınarı Köyü,154226
3773,Sinop,79,Erfelek,826,İnesökü Köyü,12587
3774,Sinop,79,Erfelek,826,Kaldırayak Köyü,13288
3775,Sinop,79,Erfelek,826,Karacaköy Köyü,13114
3776,Sinop,79,Erfelek,826,Kazmasökü Köyü,13493
3777,Sinop,79,Erfelek,826,Kınık,205362
3778,Sinop,79,Erfelek,826,Kızılcaelma Köyü,12898
3779,Sinop,79,Erfelek,826,Kızılcaot Köyü,12650
3780,Sinop,79,Erfelek,826,Kirazlık Köyü,13611
3781,Sinop,79,Erfelek,826,Kurcalı Köyü,13341
3782,Sinop,79,Erfelek,826,Merkez,205364
3783,Sinop,79,Erfelek,826,Mescitdüzü Köyü,13526
3784,Sinop,79,Erfelek,826,Meydan Köyü,157311
3785,Sinop,79,Erfelek,826,Ormantepe Köyü,13099
3786,Sinop,79,Erfelek,826,Salavat,205363
3787,Sinop,79,Erfelek,826,Salı Köyü,155247
3788,Sinop,79,Erfelek,826,Sarıboğa Köyü,13733
3789,Sinop,79,Erfelek,826,Selbeyi Köyü,12996
3790,Sinop,79,Erfelek,826,Soğucalı Köyü,12738
3791,Sinop,79,Erfelek,826,Sorgun Köyü,13857
3792,Sinop,79,Erfelek,826,Şerefiye Köyü,13559
3793,Sinop,79,Erfelek,826,Tatlıca Köyü,13598
3794,Sinop,79,Erfelek,826,Tekke Köyü,13565
3795,Sinop,79,Erfelek,826,Tombul Köyü,13024
3796,Sinop,79,Erfelek,826,Veysel Köyü,13014
3797,Sinop,79,Erfelek,826,Yeniçam Köyü,13057
3798,Sinop,79,Erfelek,826,Yeniköy Köyü,13624
3799,Sinop,79,Gerze,827,19 Mayıs,206631
3800,Sinop,79,Gerze,827,Abdaloğlu Köyü,155154
3801,Sinop,79,Gerze,827,Acısu Köyü,136674
3802,Sinop,79,Gerze,827,Akgüney Köyü,134550
3803,Sinop,79,Gerze,827,Akkıraç Köyü,153535
3804,Sinop,79,Gerze,827,Altunyayla Köyü,155457
3805,Sinop,79,Gerze,827,Atatürk,13096
3806,Sinop,79,Gerze,827,Başsökü Köyü,13473
3807,Sinop,79,Gerze,827,Belören Köyü,14383
3808,Sinop,79,Gerze,827,Bolalı Köyü,12733
3809,Sinop,79,Gerze,827,Boyalı Köyü,13283
3810,Sinop,79,Gerze,827,Boyalıca Köyü,12439
3811,Sinop,79,Gerze,827,Cumhuriyet,134974
3812,Sinop,79,Gerze,827,Çağlayan Köyü,155627
3813,Sinop,79,Gerze,827,Çakallı Köyü,133978
3814,Sinop,79,Gerze,827,Çalboğaz Köyü,154937
3815,Sinop,79,Gerze,827,Çarşı,151772
3816,Sinop,79,Gerze,827,Çırnık Köyü,157365
3817,Sinop,79,Gerze,827,Gürsökü Köyü,155262
3818,Sinop,79,Gerze,827,Güzelyurt Köyü,154563
3819,Sinop,79,Gerze,827,Hacıselli Köyü,134088
3820,Sinop,79,Gerze,827,Hamidiye,12911
3821,Sinop,79,Gerze,827,Hıdırlı Köyü,136675
3822,Sinop,79,Gerze,827,Hizarçayı Köyü,134695
3823,Sinop,79,Gerze,827,Kabanlar Köyü,154965
3824,Sinop,79,Gerze,827,Kahramaneli Köyü,155838
3825,Sinop,79,Gerze,827,Karlı Köyü,12546
3826,Sinop,79,Gerze,827,Kızılcalı Köyü,153403
3827,Sinop,79,Gerze,827,Kirençukuru Köyü,133996
3828,Sinop,79,Gerze,827,Köşk,12787
3829,Sinop,79,Gerze,827,Kuzsökü Köyü,13436
3830,Sinop,79,Gerze,827,Mahmuttırı Köyü,153456
3831,Sinop,79,Gerze,827,Pirahmet Köyü,153224
3832,Sinop,79,Gerze,827,Sarımsak Köyü,153239
3833,Sinop,79,Gerze,827,Sarıyer Köyü,157160
3834,Sinop,79,Gerze,827,Sarnıç Köyü,134048
3835,Sinop,79,Gerze,827,Sazak Köyü,12834
3836,Sinop,79,Gerze,827,Sorkun Köyü,134061
3837,Sinop,79,Gerze,827,Şeyhli Köyü,13019
3838,Sinop,79,Gerze,827,Tatlıcak Köyü,135187
3839,Sinop,79,Gerze,827,Tepealtı Köyü,155839
3840,Sinop,79,Gerze,827,Tokuşlar Köyü,134034
3841,Sinop,79,Gerze,827,Türkmen Köyü,134973
3842,Sinop,79,Gerze,827,Türkmenlioğlu Köyü,13362
3843,Sinop,79,Gerze,827,Yakadibi Köyü,155555
3844,Sinop,79,Gerze,827,Yamacık Köyü,12909
3845,Sinop,79,Gerze,827,Yaykıl Köyü,11755
3846,Sinop,79,Gerze,827,Yenikent Köyü,157312
3847,Sinop,79,Gerze,827,Yenimahalle,206632
3848,Sinop,79,Gerze,827,Yuvalı Köyü,153076
3849,Sinop,79,Saraydüzü,828,Akbelen Köyü,12764
3850,Sinop,79,Saraydüzü,828,Arım Köyü,13574
3851,Sinop,79,Saraydüzü,828,Asarcık Camili Köyü,12925
3852,Sinop,79,Saraydüzü,828,Asarcık Hacı Köyü,153134
3853,Sinop,79,Saraydüzü,828,Asarcık Kayalı Köyü,13660
3854,Sinop,79,Saraydüzü,828,Asarcık Kazaklı Köyü,13463
3855,Sinop,79,Saraydüzü,828,Aşağı Akpınar Köyü,12813
3856,Sinop,79,Saraydüzü,828,Aşağıdarıçay Köyü,154749
3857,Sinop,79,Saraydüzü,828,Avluca Köyü,13077
3858,Sinop,79,Saraydüzü,828,Bahçeköy Köyü,13023
3859,Sinop,79,Saraydüzü,828,Bahşaşlı Köyü,156401
3860,Sinop,79,Saraydüzü,828,Başekin Köyü,13435
3861,Sinop,79,Saraydüzü,828,Cuma Kayalı Köyü,12842
3862,Sinop,79,Saraydüzü,828,Cuma Köyü Köyü,12940
3863,Sinop,79,Saraydüzü,828,Cuma Tabaklı Köyü,13123
3864,Sinop,79,Saraydüzü,828,Çalpınar Köyü,13662
3865,Sinop,79,Saraydüzü,828,Çampaşalı Köyü,12291
3866,Sinop,79,Saraydüzü,828,Çorman Köyü,13826
3867,Sinop,79,Saraydüzü,828,Fakılı Köyü,12891
3868,Sinop,79,Saraydüzü,828,Göynükveren Köyü,158974
3869,Sinop,79,Saraydüzü,828,Hacıçayı Köyü,153805
3870,Sinop,79,Saraydüzü,828,Hanoğlu Köyü,12870
3871,Sinop,79,Saraydüzü,828,Karaçaygöleti Köyü,153873
3872,Sinop,79,Saraydüzü,828,Korucuk Köyü,154266
3873,Sinop,79,Saraydüzü,828,Saraydüzü,203170
3874,Sinop,79,Saraydüzü,828,Tepeköy Köyü,13486
3875,Sinop,79,Saraydüzü,828,Uluköy Köyü,13448
3876,Sinop,79,Saraydüzü,828,Yalmansaray Köyü,12438
3877,Sinop,79,Saraydüzü,828,Yaylacılı Köyü,12809
3878,Sinop,79,Saraydüzü,828,Yenice Köyü,12871
3879,Sinop,79,Saraydüzü,828,Yukarıakpınar Köyü,13029
3880,Sinop,79,Saraydüzü,828,Yukarıarım Köyü,205269
3881,Sinop,79,Saraydüzü,828,Zaim Köyü,158611
3882,Sinop,79,Merkez,829,Abalı Köyü,123634
3883,Sinop,79,Merkez,829,Ada,123627
3884,Sinop,79,Merkez,829,Ahmetyeri Köyü,123635
3885,Sinop,79,Merkez,829,Akbaş Köyü,123636
3886,Sinop,79,Merkez,829,Alasökü Köyü,123637
3887,Sinop,79,Merkez,829,Aloğlu Köyü,123638
3888,Sinop,79,Merkez,829,Avdan Köyü,123639
3889,Sinop,79,Merkez,829,Bektaşağa Köyü,123640
3890,Sinop,79,Merkez,829,Bostancılı Köyü,123641
3891,Sinop,79,Merkez,829,Camikebir,123628
3892,Sinop,79,Merkez,829,Çakıldak Köyü,125488
3893,Sinop,79,Merkez,829,Çiftlik Köyü,123642
3894,Sinop,79,Merkez,829,Çobanlar Köyü,123643
3895,Sinop,79,Merkez,829,Demirci Köyü,123644
3896,Sinop,79,Merkez,829,Dibekli Köyü,123645
3897,Sinop,79,Merkez,829,Dizdaroğlu Köyü,123646
3898,Sinop,79,Merkez,829,Erikli Köyü,123647
3899,Sinop,79,Merkez,829,Eymür Köyü,13380
3900,Sinop,79,Merkez,829,Fidanlık Köyü,200936
3901,Sinop,79,Merkez,829,Gelincik,123629
3902,Sinop,79,Merkez,829,Göller Köyü,123649
3903,Sinop,79,Merkez,829,Göllü Köyü,123650
3904,Sinop,79,Merkez,829,Hacıoğlu Köyü,123651
3905,Sinop,79,Merkez,829,İncedayı,206630
3906,Sinop,79,Merkez,829,Kabalı Köyü,123652
3907,Sinop,79,Merkez,829,Kaleyazısı,123630
3908,Sinop,79,Merkez,829,Karapınar Köyü,123653
3909,Sinop,79,Merkez,829,Kefevi,123631
3910,Sinop,79,Merkez,829,Kılıçlı Köyü,123654
3911,Sinop,79,Merkez,829,Kirençukuru Köyü,123655
3912,Sinop,79,Merkez,829,Korucuk Köyü,123656
3913,Sinop,79,Merkez,829,Kozcuğaz Köyü,123657
3914,Sinop,79,Merkez,829,Lala Köyü,123658
3915,Sinop,79,Merkez,829,Melikşah Köyü,123659
3916,Sinop,79,Merkez,829,Mertoğlu Köyü,123660
3917,Sinop,79,Merkez,829,Meydankapı,123632
3918,Sinop,79,Merkez,829,Oğuzeli Köyü,200711
3919,Sinop,79,Merkez,829,Ordu Köyü,123661
3920,Sinop,79,Merkez,829,Osmaniye Köyü,123662
3921,Sinop,79,Merkez,829,Sarıkum Köyü,123664
3922,Sinop,79,Merkez,829,Sazlı Köyü,123663
3923,Sinop,79,Merkez,829,Sinecan Köyü,123665
3924,Sinop,79,Merkez,829,Şamlıoğlu Köyü,123666
3925,Sinop,79,Merkez,829,Tangaloğlu Köyü,123667
3926,Sinop,79,Merkez,829,Taşmanlı Köyü,123668
3927,Sinop,79,Merkez,829,Taypaklı Köyü,123669
3928,Sinop,79,Merkez,829,Tıngıroğlu Köyü,123670
3929,Sinop,79,Merkez,829,Uzungürgen Köyü,123671
3930,Sinop,79,Merkez,829,Yalı Köyü,123672
3931,Sinop,79,Merkez,829,Yeni,123633
3932,Sinop,79,Merkez,829,Zeytinlik,205602
3933,Sinop,79,Türkeli,830,Akçabük Köyü,13292
3934,Sinop,79,Türkeli,830,Alagöz Köyü,13524
3935,Sinop,79,Türkeli,830,Ayaz Köyü,12904
3936,Sinop,79,Türkeli,830,Çatakgeriş Köyü,12761
3937,Sinop,79,Türkeli,830,Çatakgüney Köyü,13511
3938,Sinop,79,Türkeli,830,Çatakörencik Köyü,13215
3939,Sinop,79,Türkeli,830,Direkli Köyü,12075
3940,Sinop,79,Türkeli,830,Düzköyü Köyü,157436
3941,Sinop,79,Türkeli,830,Düzler Köyü,12539
3942,Sinop,79,Türkeli,830,Gaziler Köyü,12451
3943,Sinop,79,Türkeli,830,Gemiyanı,13564
3944,Sinop,79,Türkeli,830,Gencek Köyü,13424
3945,Sinop,79,Türkeli,830,Gökçealan Köyü,12533
3946,Sinop,79,Türkeli,830,Gündoğdu Köyü,13087
3947,Sinop,79,Türkeli,830,Güzelyurt,206633
3948,Sinop,79,Türkeli,830,Hacıköyü Köyü,156535
3949,Sinop,79,Türkeli,830,Hamamlı Köyü,13173
3950,Sinop,79,Türkeli,830,Helaldı Köyü,158080
3951,Sinop,79,Türkeli,830,Işıklı Köyü,13549
3952,Sinop,79,Türkeli,830,Karabey Köyü,12532
